"Label (Grouping)","Alamance County, North Carolina!!Estimate","Brunswick County, North Carolina!!Estimate","Buncombe County, North Carolina!!Estimate","Burke County, North Carolina!!Estimate","Cabarrus County, North Carolina!!Estimate","Caldwell County, North Carolina!!Estimate","Carteret County, North Carolina!!Estimate","Catawba County, North Carolina!!Estimate","Chatham County, North Carolina!!Estimate","Cleveland County, North Carolina!!Estimate","Craven County, North Carolina!!Estimate","Cumberland County, North Carolina!!Estimate","Davidson County, North Carolina!!Estimate","Durham County, North Carolina!!Estimate","Forsyth County, North Carolina!!Estimate","Gaston County, North Carolina!!Estimate","Guilford County, North Carolina!!Estimate","Harnett County, North Carolina!!Estimate","Henderson County, North Carolina!!Estimate","Iredell County, North Carolina!!Estimate","Johnston County, North Carolina!!Estimate","Lincoln County, North Carolina!!Estimate","Mecklenburg County, North Carolina!!Estimate","Moore County, North Carolina!!Estimate","Nash County, North Carolina!!Estimate","New Hanover County, North Carolina!!Estimate","Onslow County, North Carolina!!Estimate","Orange County, North Carolina!!Estimate","Pitt County, North Carolina!!Estimate","Randolph County, North Carolina!!Estimate","Robeson County, North Carolina!!Estimate","Rockingham County, North Carolina!!Estimate","Rowan County, North Carolina!!Estimate","Rutherford County, North Carolina!!Estimate","Surry County, North Carolina!!Estimate","Union County, North Carolina!!Estimate","Wake County, North Carolina!!Estimate","Wayne County, North Carolina!!Estimate","Wilkes County, North Carolina!!Estimate","Wilson County, North Carolina!!Estimate","North Carolina!!Estimate"
"Gini Index","0.4336","0.4748","0.4630","0.4493","0.4151","0.4547","0.4404","0.4415","0.5104","0.4851","0.4605","0.4403","0.4338","0.4808","0.5159","0.4933","0.4984","0.4151","0.4303","0.4764","0.3930","0.4423","0.4780","0.4585","0.4855","0.5125","0.3787","0.4949","0.4907","0.4036","0.4844","0.4349","0.4447","0.4511","0.5322","0.4739","0.4458","0.4755","0.4259","0.4998","0.4780"
